2.564628757138524406e+02,0.000000000000000000e+00,3.115243457853794098e+02,-6.318566163377089424e+02
0.000000000000000000e+00,2.564628757138524406e+02,2.036932549886405468e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
