4.232738130599487931e+02,0.000000000000000000e+00,3.413462653152558914e+02
0.000000000000000000e+00,4.212740175637594575e+02,2.692854211100117823e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
