4.228791865935853025e+02,0.000000000000000000e+00,3.413373591344512192e+02
0.000000000000000000e+00,4.208876447373543215e+02,2.692862880921634314e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
