9.998900924873282969e-01,-6.333094544104342360e-03,-1.340503111438450141e-02
6.411190276068576624e-03,9.999626802543614135e-01,5.790918559072086302e-03
1.336785640730122661e-02,-5.876224298748101982e-03,9.998933795175686257e-01
