9.998456569118466808e-01,1.242003318271043058e-02,1.242598608795190268e-02
-1.238346454510719924e-02,9.999187748482309956e-01,-3.015545037445162974e-03
-1.246242995477507033e-02,2.861202850753437506e-03,9.999182473371855950e-01
